wn_meoh,abs_meoh,abs10e6_meoh,wn_etoh,abs_etoh,abs10e6_etoh,wn_h2o,abs_h2o,abs10e6_h2o,wn_hdo,abs_hdo,abs10e6_hdo,wn_facid,abs_facid,abs10e6_facid
7182.345751,6.74E-06,6.74203,7182.32752,6.26E-06,6.26094,7182.359515,2.53E-06,2.53401,7182.359515,2.38E-07,0.238307,,,
7182.285486,7.10E-06,7.10256,7182.267256,6.32E-06,6.32274,7182.29925,3.32E-06,3.31675,7182.29925,2.14E-08,0.0214317,,,
7182.225221,6.53E-06,6.52915,7182.206991,6.25E-06,6.25215,7182.238985,4.26E-06,4.25958,7182.238985,-8.63E-09,-0.00862966,,,
7182.164957,6.30E-06,6.30052,7182.146727,5.91E-06,5.90583,7182.17872,4.48E-06,4.48011,7182.17872,-2.01E-08,-0.0200593,,,
7182.104692,6.80E-06,6.79607,7182.086462,5.69E-06,5.69024,7182.118455,3.74E-06,3.74291,7182.118455,4.07E-07,0.406799,,,
7182.044427,6.74E-06,6.74057,7182.026197,6.50E-06,6.49748,7182.058191,3.07E-06,3.07356,7182.058191,3.77E-07,0.376689,,,
7181.984163,6.31E-06,6.31313,7181.965933,6.15E-06,6.15167,7181.997926,2.47E-06,2.47447,7181.997926,5.90E-08,0.0590414,,,
7181.923898,6.29E-06,6.29346,7181.905668,6.74E-06,6.73623,7181.937661,2.04E-06,2.03861,7181.937661,2.01E-07,0.201286,,,
7181.863633,6.21E-06,6.20698,7181.845404,6.13E-06,6.13415,7181.877396,2.02E-06,2.02451,7181.877396,4.27E-07,0.427089,,,
7181.803369,5.99E-06,5.98693,7181.785139,6.85E-06,6.85426,7181.817131,1.98E-06,1.98426,7181.817131,6.20E-07,0.620388,,,
7181.743104,6.64E-06,6.64147,7181.724875,6.95E-06,6.94955,7181.756867,2.04E-06,2.03669,7181.756867,1.94E-07,0.193653,,,
7181.682839,7.74E-06,7.73703,7181.66461,6.99E-06,6.99359,7181.696602,2.29E-06,2.28665,7181.696602,8.44E-07,0.84412,,,
7181.622575,7.96E-06,7.96187,7181.604346,6.73E-06,6.73015,7181.636337,2.87E-06,2.87131,7181.636337,6.40E-07,0.639612,,,
7181.56231,7.83E-06,7.82523,7181.544081,7.20E-06,7.20053,7181.576072,3.40E-06,3.39566,7181.576072,9.22E-07,0.921827,,,
7181.502045,8.33E-06,8.32596,7181.483817,7.24E-06,7.24332,7181.515807,4.70E-06,4.69954,7181.515807,8.29E-07,0.829258,,,
7181.441781,8.32E-06,8.32104,7181.423552,7.45E-06,7.45157,7181.455543,6.02E-06,6.02151,7181.455543,1.76E-06,1.76015,,,
7181.381516,8.83E-06,8.83142,7181.363288,7.70E-06,7.69681,7181.395278,8.03E-06,8.02679,7181.395278,2.95E-06,2.94923,,,
7181.321251,6.96E-06,6.95939,7181.303023,7.89E-06,7.88603,7181.335013,1.26E-05,12.5682,7181.335013,3.67E-06,3.66795,,,
7181.260986,6.43E-06,6.43025,7181.242759,7.92E-06,7.91548,7181.274748,1.92E-05,19.1739,7181.274748,4.50E-06,4.50465,,,
7181.200722,7.60E-06,7.5952,7181.182494,8.18E-06,8.1826,7181.214483,2.83E-05,28.309,7181.214483,4.04E-06,4.04416,,,
7181.140457,5.52E-06,5.52458,7181.12223,8.13E-06,8.12555,7181.154219,3.62E-05,36.2272,7181.154219,2.56E-06,2.56084,,,
7181.080192,5.14E-06,5.14051,7181.061965,7.79E-06,7.79055,7181.093954,3.38E-05,33.8053,7181.093954,2.19E-06,2.19263,,,
7181.019928,5.04E-06,5.03788,7181.0017,8.66E-06,8.6552,7181.033689,2.34E-05,23.4348,7181.033689,1.83E-06,1.82781,,,
7180.959663,5.03E-06,5.02648,7180.941436,8.54E-06,8.53729,7180.973424,1.50E-05,15.0285,7180.973424,1.37E-06,1.37158,,,
7180.899398,4.57E-06,4.57385,7180.881171,8.85E-06,8.85098,7180.913159,9.85E-06,9.84732,7180.913159,8.79E-07,0.87924,,,
7180.839134,4.52E-06,4.52017,7180.820907,8.92E-06,8.91744,7180.852895,6.88E-06,6.87667,7180.852895,9.53E-07,0.95289,,,
7180.778869,5.37E-06,5.37428,7180.760642,8.85E-06,8.85492,7180.79263,5.01E-06,5.01013,7180.79263,6.33E-07,0.633221,,,
7180.718604,5.51E-06,5.51497,7180.700378,9.23E-06,9.2317,7180.732365,3.64E-06,3.64245,7180.732365,8.79E-07,0.878513,,,
7180.65834,5.45E-06,5.45042,7180.640113,9.57E-06,9.56809,7180.6721,2.88E-06,2.87731,7180.6721,9.87E-07,0.987215,,,
7180.598075,5.32E-06,5.32031,7180.579849,9.79E-06,9.79469,7180.611835,2.57E-06,2.5727,7180.611835,6.31E-07,0.630696,,,
7180.53781,5.04E-06,5.03963,7180.519584,9.91E-06,9.90749,7180.551571,2.38E-06,2.37514,7180.551571,8.96E-07,0.896454,,,
7180.477545,5.61E-06,5.6083,7180.45932,1.01E-05,10.0608,7180.491306,2.56E-06,2.55687,7180.491306,1.58E-06,1.57828,,,
7180.417281,5.06E-06,5.06003,7180.399055,9.89E-06,9.88603,7180.431041,2.52E-06,2.51849,7180.431041,1.56E-06,1.5572,,,
7180.357016,4.56E-06,4.55937,7180.338791,1.00E-05,10.0313,7180.370776,2.20E-06,2.19743,7180.370776,1.67E-06,1.66702,,,
7180.296751,4.57E-06,4.56501,7180.278526,1.02E-05,10.2242,7180.310511,1.70E-06,1.69808,7180.310511,2.56E-06,2.55808,,,
7180.236487,3.79E-06,3.7949,7180.218262,9.78E-06,9.77679,7180.250247,1.35E-06,1.34786,7180.250247,2.27E-06,2.2739,,,
7180.176222,4.41E-06,4.40634,7180.157997,9.47E-06,9.47453,7180.189982,1.04E-06,1.0375,7180.189982,1.86E-06,1.86253,,,
7180.115957,4.60E-06,4.60152,7180.097733,9.74E-06,9.73706,7180.129717,7.88E-07,0.78777,7180.129717,1.61E-06,1.61461,,,
7180.055693,4.78E-06,4.78335,7180.037468,9.53E-06,9.5307,7180.069452,5.60E-07,0.559607,7180.069452,2.49E-06,2.48891,,,
7179.995428,5.75E-06,5.74991,7179.977203,9.22E-06,9.22126,7180.009187,6.42E-07,0.642403,7180.009187,3.30E-06,3.30429,,,
7179.935163,5.97E-06,5.97399,7179.916939,9.77E-06,9.77247,7179.948923,6.62E-07,0.661956,7179.948923,3.41E-06,3.41196,,,
7179.874899,6.61E-06,6.61066,7179.856674,9.42E-06,9.41979,7179.888658,6.30E-07,0.630055,7179.888658,2.34E-06,2.33985,,,
7179.814634,7.70E-06,7.69889,7179.79641,8.75E-06,8.7523,7179.828393,1.01E-06,1.0117,7179.828393,1.81E-06,1.81374,,,
7179.754369,6.75E-06,6.75399,7179.736145,7.91E-06,7.9062,7179.768128,1.25E-06,1.25133,7179.768128,6.38E-07,0.638018,,,
7179.694105,7.29E-06,7.28797,7179.675881,8.06E-06,8.06471,7179.707863,1.44E-06,1.44244,7179.707863,9.77E-07,0.976964,,,
7179.63384,6.73E-06,6.73079,7179.615616,8.72E-06,8.72095,7179.647598,8.57E-07,0.856672,7179.647598,5.12E-07,0.511507,,,
7179.573575,6.09E-06,6.08944,7179.555352,7.84E-06,7.83735,7179.587334,6.43E-07,0.642575,7179.587334,7.04E-07,0.704456,,,
7179.51331,5.76E-06,5.75616,7179.495087,8.24E-06,8.24394,7179.527069,6.59E-07,0.658857,7179.527069,2.49E-07,0.249476,,,
7179.453046,4.76E-06,4.75853,7179.434823,8.85E-06,8.8542,7179.466804,4.57E-07,0.456689,7179.466804,-1.48E-07,-0.148392,,,
7179.392781,4.43E-06,4.43481,7179.374558,7.95E-06,7.94812,7179.406539,1.64E-07,0.164157,7179.406539,1.22E-06,1.21562,,,
7179.332516,4.30E-06,4.29788,7179.314294,8.51E-06,8.51351,7179.346274,5.29E-07,0.529179,7179.346274,3.67E-07,0.366673,,,
7179.272252,4.18E-06,4.17564,7179.254029,7.93E-06,7.92758,7179.28601,3.96E-07,0.396321,7179.28601,3.61E-07,0.360522,,,
7179.211987,4.30E-06,4.29931,7179.193765,8.03E-06,8.02982,7179.225745,5.11E-07,0.510797,7179.225745,1.86E-07,0.185516,,,
7179.151722,4.79E-06,4.78558,7179.1335,7.89E-06,7.8906,7179.16548,3.94E-07,0.394106,7179.16548,7.88E-07,0.787949,,,
7179.091458,5.35E-06,5.35384,7179.073236,7.66E-06,7.65904,7179.105215,2.21E-07,0.220516,7179.105215,1.68E-06,1.67908,,,
7179.031193,6.30E-06,6.30138,7179.012971,7.96E-06,7.95664,7179.04495,2.49E-07,0.249196,7179.04495,2.15E-06,2.14846,,,
7178.970928,5.91E-06,5.90724,7178.952706,7.63E-06,7.62785,7178.984686,1.64E-07,0.163826,7178.984686,1.98E-06,1.97814,,,
7178.910664,6.16E-06,6.16289,7178.892442,7.78E-06,7.7781,7178.924421,2.67E-07,0.266754,7178.924421,1.10E-06,1.10385,,,
7178.850399,5.57E-06,5.57214,7178.832177,7.14E-06,7.1417,7178.864156,4.23E-08,0.0422757,7178.864156,6.78E-07,0.678219,,,
7178.790134,6.61E-06,6.60577,7178.771913,7.46E-06,7.46437,7178.803891,3.17E-07,0.317376,7178.803891,6.25E-07,0.624953,,,
7178.729869,5.57E-06,5.57419,7178.711648,7.25E-06,7.24606,7178.743626,3.08E-07,0.308311,7178.743626,-1.28E-07,-0.128034,,,
7178.669605,5.42E-06,5.42283,7178.651384,7.07E-06,7.07145,7178.683362,3.10E-07,0.310027,7178.683362,2.61E-08,0.0260608,,,
7178.60934,5.56E-06,5.5574,7178.591119,7.21E-06,7.20733,7178.623097,1.50E-07,0.149926,7178.623097,-1.52E-07,-0.15227,,,
7178.549075,5.51E-06,5.51362,7178.530855,7.05E-06,7.04631,7178.562832,3.92E-07,0.391997,7178.562832,1.18E-07,0.118004,,,
7178.488811,5.93E-06,5.92955,7178.47059,7.12E-06,7.122,7178.502567,3.58E-07,0.358083,7178.502567,4.59E-07,0.459489,,,
7178.428546,6.21E-06,6.20815,7178.410326,6.89E-06,6.89078,7178.442302,5.21E-07,0.521383,7178.442302,-8.74E-08,-0.0874261,,,
7178.368281,6.57E-06,6.5671,7178.350061,7.19E-06,7.19346,7178.382038,4.48E-07,0.447545,7178.382038,1.31E-07,0.130689,,,
7178.308017,6.45E-06,6.44721,7178.289797,7.69E-06,7.69115,7178.321773,4.44E-07,0.443903,7178.321773,3.93E-07,0.392503,,,
7178.247752,8.04E-06,8.04385,7178.229532,7.22E-06,7.21791,7178.261508,1.38E-07,0.13842,7178.261508,6.18E-07,0.618223,,,
7178.187487,8.19E-06,8.18567,7178.169268,6.73E-06,6.73094,7178.201243,9.24E-08,0.0924159,7178.201243,7.92E-07,0.791632,,,
7178.127223,8.70E-06,8.7017,7178.109003,7.14E-06,7.14292,7178.140978,4.55E-07,0.455403,7178.140978,6.86E-07,0.685877,,,
7178.066958,7.76E-06,7.75552,7178.048739,6.68E-06,6.6774,7178.080714,1.93E-07,0.193392,7178.080714,2.49E-07,0.249272,,,
7178.006693,7.41E-06,7.40831,7177.988474,6.43E-06,6.42703,7178.020449,2.27E-07,0.226676,7178.020449,1.50E-07,0.150196,,,
7177.946429,7.48E-06,7.47534,7177.928209,6.54E-06,6.53625,7177.960184,2.90E-07,0.289987,7177.960184,3.79E-07,0.379441,,,
7177.886164,7.39E-06,7.39381,7177.867945,6.54E-06,6.53955,7177.899919,1.50E-07,0.149889,7177.899919,5.83E-07,0.582864,,,
7177.825899,5.99E-06,5.9876,7177.80768,6.79E-06,6.78688,7177.839654,1.01E-07,0.100701,7177.839654,4.67E-07,0.46703,,,
7177.765634,5.85E-06,5.85125,7177.747416,6.83E-06,6.8258,7177.77939,-2.65E-08,-0.0264787,7177.77939,2.04E-07,0.20411,,,
7177.70537,5.89E-06,5.88723,7177.687151,6.96E-06,6.95743,7177.719125,5.06E-08,0.0506032,7177.719125,6.67E-07,0.667226,,,
7177.645105,6.50E-06,6.49644,7177.626887,6.53E-06,6.5327,7177.65886,2.45E-07,0.245462,7177.65886,5.17E-07,0.516627,,,
7177.58484,6.98E-06,6.97933,7177.566622,6.73E-06,6.72784,7177.598595,1.94E-07,0.194069,7177.598595,1.86E-07,0.185515,,,
7177.524576,6.62E-06,6.62106,7177.506358,6.34E-06,6.34299,7177.53833,1.62E-07,0.161603,7177.53833,8.55E-07,0.854546,,,
7177.464311,6.69E-06,6.69411,7177.446093,5.97E-06,5.97325,7177.478066,5.34E-08,0.0534087,7177.478066,9.46E-07,0.946307,,,
7177.404046,6.67E-06,6.66847,7177.385829,6.33E-06,6.33448,7177.417801,3.02E-07,0.302239,7177.417801,2.04E-06,2.04283,,,
7177.343782,7.23E-06,7.23339,7177.325564,6.27E-06,6.27232,7177.357536,2.00E-09,0.00199754,7177.357536,2.67E-06,2.6704,,,
7177.283517,6.52E-06,6.52246,7177.2653,6.26E-06,6.26071,7177.297271,2.68E-07,0.268203,7177.297271,3.52E-06,3.52347,,,
7177.223252,5.41E-06,5.41146,7177.205035,6.72E-06,6.71616,7177.237006,1.19E-07,0.119439,7177.237006,3.35E-06,3.35489,,,
7177.162988,5.77E-06,5.77329,7177.144771,6.42E-06,6.42006,7177.176742,1.46E-07,0.14616,7177.176742,2.62E-06,2.62225,,,
7177.102723,6.16E-06,6.16149,7177.084506,6.29E-06,6.28618,7177.116477,3.45E-07,0.345001,7177.116477,1.65E-06,1.64764,,,
7177.042458,5.58E-06,5.5816,7177.024241,6.35E-06,6.35369,7177.056212,1.35E-07,0.134728,7177.056212,1.34E-06,1.34061,,,
7176.982193,5.74E-06,5.73741,7176.963977,6.20E-06,6.19712,7176.995947,3.57E-08,0.0356951,7176.995947,1.18E-06,1.17787,,,
7176.921929,4.98E-06,4.98277,7176.903712,5.96E-06,5.9552,7176.935682,-6.52E-08,-0.0651929,7176.935682,9.04E-07,0.904263,,,
7176.861664,6.17E-06,6.16965,7176.843448,5.54E-06,5.53754,7176.875417,3.75E-07,0.374687,7176.875417,8.64E-07,0.864459,,,
7176.801399,5.55E-06,5.5549,7176.783183,6.08E-06,6.08198,7176.815153,2.89E-07,0.288861,7176.815153,8.44E-07,0.844206,,,
7176.741135,5.99E-06,5.98901,7176.722919,6.56E-06,6.56297,7176.754888,3.20E-07,0.320135,7176.754888,1.45E-06,1.45451,,,
7176.68087,6.17E-06,6.17069,7176.662654,5.83E-06,5.83361,7176.694623,2.23E-07,0.223219,7176.694623,1.87E-06,1.86517,,,
7176.620605,6.45E-06,6.4499,7176.60239,6.09E-06,6.09367,7176.634358,7.58E-08,0.0757789,7176.634358,2.78E-06,2.7755,,,
7176.560341,7.75E-06,7.7533,7176.542125,6.31E-06,6.30788,7176.574093,4.10E-08,0.0410279,7176.574093,2.41E-06,2.41425,,,
7176.500076,6.78E-06,6.78125,7176.481861,6.51E-06,6.5121,7176.513829,5.19E-08,0.0518551,7176.513829,3.79E-06,3.78656,,,
7176.439811,7.69E-06,7.6858,7176.421596,6.04E-06,6.03569,7176.453564,2.12E-07,0.212463,7176.453564,4.16E-06,4.16451,,,
7176.379547,8.11E-06,8.11015,7176.361332,5.63E-06,5.63376,7176.393299,4.49E-08,0.0449016,7176.393299,4.83E-06,4.82624,,,
7176.319282,6.71E-06,6.70965,7176.301067,6.31E-06,6.3055,7176.333034,-1.20E-08,-0.0119574,7176.333034,4.45E-06,4.44826,,,
7176.259017,6.26E-06,6.26029,7176.240803,6.01E-06,6.01366,7176.272769,2.25E-07,0.224693,7176.272769,3.63E-06,3.6287,,,
7176.198752,6.79E-06,6.79295,7176.180538,6.11E-06,6.11267,7176.212505,4.70E-07,0.470282,7176.212505,2.61E-06,2.60673,,,
7176.138488,5.86E-06,5.86077,7176.120274,5.81E-06,5.80835,7176.15224,4.06E-07,0.40609,7176.15224,1.87E-06,1.86889,,,
7176.078223,5.38E-06,5.37529,7176.060009,6.20E-06,6.19758,7176.091975,4.58E-07,0.458039,7176.091975,1.57E-06,1.56851,,,
7176.017958,4.40E-06,4.39948,7175.999744,6.22E-06,6.21598,7176.03171,8.72E-07,0.871629,7176.03171,1.74E-06,1.74132,,,
7175.957694,4.12E-06,4.12361,7175.93948,6.63E-06,6.62586,7175.971445,7.99E-07,0.799286,7175.971445,2.52E-06,2.52221,,,
7175.897429,3.73E-06,3.72903,7175.879215,6.36E-06,6.35759,7175.911181,5.81E-07,0.581375,7175.911181,3.80E-06,3.80009,,,
7175.837164,4.78E-06,4.77563,7175.818951,6.19E-06,6.18816,7175.850916,5.97E-07,0.596913,7175.850916,4.72E-06,4.715,,,
7175.7769,5.06E-06,5.06219,7175.758686,6.36E-06,6.35814,7175.790651,3.62E-07,0.362198,7175.790651,4.55E-06,4.54895,,,
7175.716635,5.36E-06,5.36056,7175.698422,5.83E-06,5.83283,7175.730386,1.38E-07,0.137994,7175.730386,4.19E-06,4.19256,,,
7175.65637,5.70E-06,5.70306,7175.638157,6.55E-06,6.55429,7175.670121,2.50E-07,0.249553,7175.670121,2.66E-06,2.6606,,,
7175.596106,4.95E-06,4.952,7175.577893,6.12E-06,6.11832,7175.609857,2.21E-07,0.221153,7175.609857,1.79E-06,1.78764,,,
7175.535841,5.01E-06,5.00985,7175.517628,6.07E-06,6.07102,7175.549592,1.20E-07,0.120254,7175.549592,1.32E-06,1.31544,,,
7175.475576,4.79E-06,4.78795,7175.457364,6.44E-06,6.4384,7175.489327,2.65E-07,0.264945,7175.489327,1.31E-06,1.30557,,,
7175.415312,4.92E-06,4.91571,7175.397099,6.17E-06,6.16643,7175.429062,4.72E-08,0.0471549,7175.429062,1.05E-06,1.05132,,,
7175.355047,4.49E-06,4.49341,7175.336835,5.94E-06,5.94008,7175.368797,9.94E-08,0.0994458,7175.368797,1.00E-06,1.00175,,,
7175.294782,4.72E-06,4.71505,7175.27657,6.42E-06,6.42095,7175.308533,2.74E-08,0.0274167,7175.308533,4.07E-07,0.407011,,,
7175.234517,3.87E-06,3.86516,7175.216306,6.54E-06,6.54439,7175.248268,-5.16E-08,-0.0515768,7175.248268,6.73E-07,0.672903,,,
7175.174253,4.60E-06,4.59714,7175.156041,5.89E-06,5.89153,7175.188003,1.04E-07,0.103711,7175.188003,3.85E-07,0.385238,,,
7175.113988,4.90E-06,4.899,7175.095777,5.93E-06,5.93275,7175.127738,-9.62E-08,-0.0962377,7175.127738,3.47E-07,0.346879,,,
7175.053723,4.94E-06,4.94428,7175.035512,6.03E-06,6.03462,7175.067473,1.35E-07,0.135381,7175.067473,5.39E-07,0.5393,,,
7174.993459,5.34E-06,5.3372,7174.975247,6.67E-06,6.67317,7175.007209,2.17E-08,0.0216729,7175.007209,4.41E-07,0.441335,,,
7174.933194,5.99E-06,5.99463,7174.914983,6.34E-06,6.33551,7174.946944,4.56E-08,0.0455712,7174.946944,1.27E-08,0.0127342,,,
7174.872929,6.31E-06,6.30952,7174.854718,6.27E-06,6.27011,7174.886679,1.87E-08,0.0187404,7174.886679,1.20E-07,0.119625,,,
7174.812665,6.41E-06,6.41283,7174.794454,6.46E-06,6.46466,7174.826414,1.52E-07,0.151736,7174.826414,2.17E-07,0.216865,,,
7174.7524,7.15E-06,7.14688,7174.734189,6.60E-06,6.59549,7174.766149,8.64E-08,0.0864012,7174.766149,-1.64E-07,-0.163753,,,
7174.692135,7.32E-06,7.32201,7174.673925,6.79E-06,6.78655,7174.705885,1.87E-07,0.186557,7174.705885,-5.43E-07,-0.543026,,,
7174.631871,6.23E-06,6.23492,7174.61366,7.00E-06,7.00169,7174.64562,3.13E-07,0.313085,7174.64562,1.74E-07,0.173651,,,
7174.571606,5.96E-06,5.95973,7174.553396,6.43E-06,6.42675,7174.585355,9.82E-08,0.098171,7174.585355,4.48E-07,0.448169,,,
7174.511341,5.15E-06,5.14835,7174.493131,6.41E-06,6.41045,7174.52509,2.97E-07,0.297096,7174.52509,-6.30E-08,-0.0630156,,,
7174.451076,4.47E-06,4.47326,7174.432867,6.47E-06,6.47357,7174.464825,3.26E-07,0.32591,7174.464825,1.23E-07,0.123042,,,
7174.390812,5.28E-06,5.27699,7174.372602,6.15E-06,6.15057,7174.404561,4.39E-07,0.439303,7174.404561,3.16E-07,0.316458,,,
7174.330547,4.45E-06,4.44535,7174.312338,6.53E-06,6.52608,7174.344296,4.29E-07,0.428733,7174.344296,-2.01E-08,-0.020117,,,
7174.270282,4.18E-06,4.17621,7174.252073,6.36E-06,6.36038,7174.284031,6.96E-07,0.696496,7174.284031,5.89E-08,0.0588761,,,
7174.210018,3.99E-06,3.99385,7174.191809,6.40E-06,6.39998,7174.223766,1.04E-06,1.04349,7174.223766,3.14E-07,0.313814,,,
7174.149753,4.82E-06,4.81846,7174.131544,6.70E-06,6.69761,7174.163501,1.55E-06,1.55191,7174.163501,1.11E-07,0.110627,,,
7174.089488,4.78E-06,4.77631,7174.07128,6.64E-06,6.64363,7174.103237,1.32E-06,1.31645,7174.103237,7.02E-07,0.701995,,,
7174.029224,5.15E-06,5.14665,7174.011015,6.30E-06,6.29641,7174.042972,1.24E-06,1.23847,7174.042972,3.05E-07,0.305438,,,
7173.968959,4.28E-06,4.28195,7173.95075,6.17E-06,6.17385,7173.982707,1.03E-06,1.03145,7173.982707,2.36E-07,0.23595,,,
7173.908694,4.68E-06,4.6798,7173.890486,6.50E-06,6.50493,7173.922442,7.59E-07,0.759243,7173.922442,3.36E-07,0.336343,,,
7173.84843,4.48E-06,4.48037,7173.830221,7.00E-06,6.99562,7173.862177,5.91E-07,0.590723,7173.862177,3.85E-07,0.384914,,,
7173.788165,4.61E-06,4.60667,7173.769957,6.45E-06,6.45127,7173.801912,6.75E-07,0.675429,7173.801912,-9.30E-08,-0.0929932,,,
7173.7279,5.26E-06,5.25895,7173.709692,6.43E-06,6.42637,7173.741648,5.16E-07,0.515827,7173.741648,1.22E-07,0.121882,,,
7173.667636,4.59E-06,4.59146,7173.649428,6.77E-06,6.77107,7173.681383,2.69E-07,0.269056,7173.681383,2.11E-07,0.211298,,,
7173.607371,4.36E-06,4.36288,7173.589163,6.98E-06,6.98111,7173.621118,3.34E-07,0.33376,7173.621118,1.92E-07,0.191814,,,
7173.547106,4.44E-06,4.44435,7173.528899,5.99E-06,5.99464,7173.560853,-2.51E-08,-0.0251333,7173.560853,2.51E-07,0.251262,,,
7173.486841,4.53E-06,4.52577,7173.468634,6.51E-06,6.51301,7173.500588,3.25E-07,0.325396,7173.500588,2.67E-07,0.266958,,,
7173.426577,4.75E-06,4.75066,7173.40837,6.41E-06,6.40908,7173.440324,1.17E-07,0.116626,7173.440324,2.78E-08,0.0278041,,,
7173.366312,5.69E-06,5.69248,7173.348105,6.00E-06,6.00232,7173.380059,1.00E-07,0.10022,7173.380059,9.83E-08,0.0983192,,,
7173.306047,5.79E-06,5.79384,7173.287841,6.81E-06,6.81269,7173.319794,2.68E-07,0.268356,7173.319794,-2.77E-08,-0.0277055,,,
7173.245783,7.19E-06,7.19278,7173.227576,6.55E-06,6.55472,7173.259529,1.88E-07,0.18802,7173.259529,-1.24E-07,-0.124099,,,
7173.185518,8.00E-06,8.00353,7173.167312,6.33E-06,6.33213,7173.199264,2.27E-07,0.226766,7173.199264,-7.84E-08,-0.0784066,,,
7173.125253,8.87E-06,8.87215,7173.107047,6.69E-06,6.69371,7173.139,2.29E-07,0.228631,7173.139,8.38E-08,0.0837875,,,
7173.064989,8.52E-06,8.52328,7173.046783,7.04E-06,7.03504,7173.078735,1.92E-07,0.1918,7173.078735,3.74E-07,0.373976,,,
7173.004724,9.29E-06,9.28724,7172.986518,6.89E-06,6.89102,7173.01847,1.32E-07,0.131621,7173.01847,-2.52E-07,-0.251982,,,
7172.944459,8.77E-06,8.77182,7172.926253,6.61E-06,6.61323,7172.958205,3.09E-07,0.308756,7172.958205,-1.05E-08,-0.0104817,,,
7172.884195,8.69E-06,8.68766,7172.865989,7.13E-06,7.12925,7172.89794,2.82E-07,0.281732,7172.89794,4.93E-07,0.492561,,,
7172.82393,8.08E-06,8.08245,7172.805724,6.51E-06,6.51437,7172.837676,4.51E-07,0.450856,7172.837676,1.32E-07,0.132355,,,
7172.763665,7.03E-06,7.03188,7172.74546,6.82E-06,6.82329,7172.777411,6.91E-07,0.690713,7172.777411,-1.07E-07,-0.107289,,,
7172.7034,6.93E-06,6.93349,7172.685195,6.85E-06,6.85337,7172.717146,1.02E-06,1.01873,7172.717146,2.83E-07,0.283204,,,
7172.643136,6.47E-06,6.47344,7172.624931,6.43E-06,6.42914,7172.656881,9.22E-07,0.921658,7172.656881,3.71E-07,0.37064,,,
7172.582871,6.28E-06,6.28428,7172.564666,7.13E-06,7.13229,7172.596616,5.65E-07,0.565366,7172.596616,3.10E-07,0.31036,,,
7172.522606,6.49E-06,6.48539,7172.504402,7.18E-06,7.18017,7172.536352,5.10E-07,0.509685,7172.536352,1.78E-07,0.178121,,,
7172.462342,6.99E-06,6.98921,7172.444137,6.95E-06,6.95136,7172.476087,2.47E-07,0.246904,7172.476087,1.31E-07,0.130903,,,
7172.402077,6.28E-06,6.27957,7172.383873,6.54E-06,6.53746,7172.415822,3.48E-07,0.34817,7172.415822,1.95E-07,0.194512,,,
7172.341812,7.01E-06,7.00562,7172.323608,7.26E-06,7.26043,7172.355557,1.11E-07,0.110934,7172.355557,5.61E-07,0.561318,,,
7172.281548,6.90E-06,6.90307,7172.263344,6.99E-06,6.98594,7172.295292,1.26E-07,0.125522,7172.295292,6.10E-07,0.609966,,,
7172.221283,6.99E-06,6.98789,7172.203079,7.20E-06,7.19823,7172.235028,-1.40E-09,-0.00140038,7172.235028,8.87E-07,0.887489,,,
7172.161018,6.04E-06,6.038,7172.142815,6.95E-06,6.95426,7172.174763,1.30E-07,0.129728,7172.174763,7.95E-07,0.794937,,,
7172.100754,5.97E-06,5.97207,7172.08255,6.90E-06,6.90377,7172.114498,1.71E-07,0.171038,7172.114498,1.56E-06,1.56327,,,
7172.040489,6.38E-06,6.37692,7172.022286,7.18E-06,7.18152,7172.054233,2.19E-08,0.0219287,7172.054233,2.40E-06,2.40416,,,
7171.980224,5.12E-06,5.12065,7171.962021,7.01E-06,7.00572,7171.993968,-1.44E-07,-0.143726,7171.993968,2.62E-06,2.62273,,,
7171.91996,5.38E-06,5.37733,7171.901756,7.36E-06,7.35718,7171.933704,4.15E-08,0.0414707,7171.933704,3.38E-06,3.3753,,,
7171.859695,4.93E-06,4.93072,7171.841492,6.83E-06,6.83042,7171.873439,1.69E-07,0.16924,7171.873439,3.58E-06,3.57876,,,
7171.79943,4.80E-06,4.80188,7171.781227,6.51E-06,6.50597,7171.813174,2.98E-08,0.0297787,7171.813174,2.64E-06,2.6435,,,
7171.739165,5.23E-06,5.23221,7171.720963,6.54E-06,6.54325,7171.752909,2.76E-07,0.275517,7171.752909,9.89E-07,0.989321,,,
7171.678901,6.00E-06,5.99562,7171.660698,6.95E-06,6.94682,7171.692644,2.03E-09,0.00202836,7171.692644,1.25E-06,1.24982,,,
7171.618636,6.30E-06,6.30151,7171.600434,7.60E-06,7.59882,7171.63238,1.62E-07,0.162481,7171.63238,1.06E-06,1.06037,,,
7171.558371,5.39E-06,5.38911,7171.540169,6.49E-06,6.49482,7171.572115,-6.68E-08,-0.0668348,7171.572115,6.82E-07,0.682229,,,
7171.498107,7.10E-06,7.10069,7171.479905,7.46E-06,7.46149,7171.51185,1.76E-07,0.175889,7171.51185,6.44E-07,0.644365,,,
7171.437842,7.08E-06,7.08144,7171.41964,7.59E-06,7.59205,7171.451585,2.45E-07,0.245454,7171.451585,8.08E-07,0.808047,,,
7171.377577,6.45E-06,6.45289,7171.359376,7.37E-06,7.3661,7171.39132,2.87E-07,0.287189,7171.39132,1.15E-06,1.15243,,,
